distance,temperature,radius,habitable
4.703544813664527,362.78416787921424,1.3484440184939526,0
4.48465401709548,229.23050128906942,2.312708770189472,0
3.0297098961743174,192.37318667152311,0.7223949646123027,0
4.617183751613273,289.20031561458757,1.4852502085817183,0
0.5336132600544056,384.03869354019525,0.5227072895348381,0
1.0603160258538116,324.0074491687433,1.4373212839882525,1
0.32161371566163655,292.51529252234127,0.6126065513636747,0
1.6941186207399954,174.29412344269213,0.7376358325361438,0
2.004518719478462,303.7518066747924,0.7350524935542098,0
1.4296102556920902,397.51346252606584,1.7984206042321271,0
4.1608137948444535,185.021003809131,1.9920897585308466,0
1.8480913007985877,279.5824130909342,1.6667375301943193,1
1.4765790974681658,369.3432679819889,2.424345096949084,0
2.7592108074754176,335.19215443855114,1.2497411590474081,0
0.790528702376337,324.253935248817,1.0714241725637215,1
4.030765205694794,325.6210209967773,2.2371982563789206,0
0.46529815403087704,239.8727878049388,0.9471916770389053,0
4.935745989342535,223.39796106612334,2.4264450788812226,0
3.8839993695536217,352.3402888696284,0.5243089493796327,0
1.073706839517445,352.52834866979515,2.439757653415278,0
0.12705837390565178,366.7680796450259,0.5863198239011522,0
4.095760999428688,378.31013813911784,2.282286227396142,0
3.5636009848533243,277.8355997152345,1.5554022181725997,0
3.6721351234008384,275.3790736717999,2.485929592238601,0
3.8792246987611345,349.5737947416938,0.6475931294707977,0
0.4628187934970428,312.4909826944413,1.6077085688026416,0
1.856482069866936,325.49171931442584,2.438605071238198,0
0.6677583916731357,348.94816735902526,1.5461956883402976,0
4.329206786790408,372.50133545439155,1.758797276270525,0
3.1541608214550343,234.49878921288393,1.8914973779692343,0
1.7214003217779812,243.89573815998602,1.4090821295355465,1
0.4114359164015159,173.49548496021725,1.7551161601681269,0
1.623813376406745,294.5700352490435,1.6686286238462005,1
1.6933982779310608,158.9855684491855,2.302316020981978,0
3.675070273856514,266.399504533115,0.5908927606829157,0
3.224031609640545,285.66115867689416,1.0619263791844606,0
4.447342438624,221.6353130320711,2.4008229681531175,0
2.413853133293552,297.7083151422527,2.2805275677818324,0
0.6860118050976783,157.62506248476237,1.4113135055714259,0
3.594899457392676,159.3370471873036,1.7402651956030735,0
3.8278467382227976,355.65014016491455,1.0547623659622654,0
2.8502582680905317,240.04766035281574,0.8762423194475226,0
3.877739181777349,181.7651281629712,1.4273968098799643,0
2.5195984221855148,280.56081501370113,1.2067044560521056,0
2.661390863971771,342.4983882746527,1.6673122237017441,0
2.1949509899568933,203.9552568742108,0.6554692739299697,0
0.22455372104606644,305.72261895475003,2.448789615332333,0
0.6286679922671918,171.336866248442,2.4724214889592058,0
0.25400300986499785,162.92043029215193,1.8963234280394903,0
3.2184110151925243,282.83865789203696,1.5721927326882408,0
1.640344307274001,285.15878040252665,1.1190552325726555,1
2.5919963867070437,309.35747537455165,2.1275900394138976,0
4.547075722237856,331.5228334306654,1.8694623451077585,0
1.3215319228294875,393.96301986563367,0.8252338786897826,0
2.110876322874586,279.0750870752988,2.321854368987685,0
3.8022005788609388,230.73911823531148,2.145074485846338,0
1.2211110109089502,348.7965486921759,2.399599826583848,0
0.47720155816108567,217.70806281551856,1.95143901677672,0
1.5197821192774634,259.742855176409,1.7268303918715797,1
0.8899843075446217,169.6140953355665,1.3364860725812377,0
4.655518496478608,156.33768585386437,2.3654569667080265,0
4.059789859865643,390.66210366948127,2.232127779000817,0
3.203678406901075,358.99503012805144,0.5904373402123788,0
4.370156891919817,323.99355152342446,0.552733948994504,0
4.037993176805661,252.2382361035675,1.2529267337560992,0
1.0141932885415756,193.32358001771144,2.121106661563666,0
4.473539092600891,189.1092606677715,2.474552258629889,0
2.742776985386689,212.56072454114883,0.8008337822070564,0
4.056456760303907,287.30666617653014,1.6882614307042703,0
4.490847369625117,328.6489806750156,1.261781713262043,0
1.6582170273621333,315.0493441794328,2.4398287956292064,0
0.6392544301856161,219.9834742364857,2.1842378462714174,0
1.2168822964555144,388.7163201657985,2.1766574094222757,0
2.192828164268656,334.47422917394215,1.4373863195899406,0
4.108272353020216,288.5885131278502,1.3296390046753304,0
4.3175798579560825,302.93018655858805,1.0468141438614125,0
0.13406543960283446,254.90001560694748,0.6127509933018542,0
2.602661782630072,211.93274737528935,2.2294447525101067,0
2.1453139154290173,238.99316966281538,2.1258020182601554,0
1.1883282713065784,339.46152761609227,2.499435346572261,0
0.6873402999350458,153.59837215743897,2.4932736741478108,0
1.7543143398777772,179.01816012672907,1.610863411205255,0
4.720257549171344,161.5006605054382,2.037974830361021,0
1.6836943669017008,160.18220057974253,2.3895314597648563,0
2.6420740465424943,363.86514600275177,2.1992947813548227,0
3.5447928985863717,325.9144648450059,0.9946962034863953,0
1.8817850516585408,268.5434572718313,1.401088270620187,1
4.861732205332707,174.45854016275038,0.75831883030299,0
4.815991745216345,272.90396877920807,2.4081020545174447,0
1.3337332495442846,268.36794269514144,1.71234926890176,1
2.536517678872689,193.3004674775038,0.9572856110069254,0
1.5743037181021715,258.4629123094933,1.8434013688117135,1
1.4957184224495914,249.62618359934336,1.7362564809157917,1
0.2807460420372107,303.9625245130541,1.216325436065681,0
3.086865236501495,308.7734127169109,0.727115184399258,0
2.5631272138214216,161.32600244301113,1.8431463911855992,0
0.3522458811249478,243.6531536566178,1.5406154018075866,0
1.4653676747593962,306.4649789285591,2.0446367834712786,0
4.550502841236603,275.78406464502194,1.5403270022239868,0
1.273853264268165,364.1224602970806,2.2043630006370805,0
0.8099848732469932,314.6734079047362,1.603813677548971,1
2.498318525360059,190.73360677035743,1.6218759430707725,0
4.929687225141944,167.64218685010746,2.2533072053166903,0
1.2860708304063522,310.6048195515789,1.306965732424794,1
3.393464182288805,156.62782763540545,0.7680304569012815,0
3.8319361151107163,296.44389531836583,0.557565352626678,0
1.2644239655627585,385.0575603562394,2.0102745113472382,0
3.6682601081981123,293.86854446896973,1.7406191027069293,0
1.902137350324341,247.0424815516305,1.9081595361984471,1
3.19829856990854,310.8220546105883,0.9259283230178215,0
3.2042955827283843,264.56322262287915,0.7727429511735395,0
2.725295951966317,286.40419732898374,0.5290893313357639,0
0.5424198732666007,385.3662021941313,1.201175117613194,0
4.192982228387266,246.52565945019356,1.6798353737092662,0
1.6718223183615057,390.2976409559785,1.2844880901994646,0
1.0139407009592858,376.33766048901595,1.3749498440474581,0
0.2997981936183432,198.9477836973241,2.308317388987497,0
2.995375421622385,167.34032521879135,1.1965109340466007,0
3.420065373027184,175.19450034435667,1.5279789783196216,0
0.18128036174649514,154.55545641288742,2.067306025482286,0
2.609255985666477,173.6107401889821,1.2930855646425403,0
1.2098292984698962,320.7516933540892,1.744173400455747,1
3.2613466730063045,167.79716211505723,2.22472741749349,0
0.9543955021244581,229.7439075734403,2.3990412473152842,0
3.4855949167020834,361.2188277423636,0.7941469618580759,0
1.9950031968726336,155.81798393395647,2.353175250322989,0
4.689976944809999,353.61712064723395,1.4842325861590764,0
0.773852626315367,220.46369369334997,1.0164887765979167,1
1.771225120146267,179.54120690541407,1.4182715124765226,0
0.6560202540788864,324.1842913410377,2.460065150570954,0
4.630998729564958,307.235711694971,1.4852361879857392,0
4.398962831566807,369.36800338176323,1.1575032205750164,0
1.3639139758042627,333.7677609509715,1.7668017086334515,0
3.3339218255674776,350.87023259621213,0.9802912375563861,0
4.104388780985958,220.50864314282663,0.6517266562173278,0
2.8204839768373655,194.3598859449307,0.7577594438212985,0
2.695287833944432,337.65368791021456,0.7560916779155449,0
1.2850762254122134,351.708684816816,0.8038053870245887,0
0.5562035622489062,397.62628550016836,0.7776543452988203,0
4.496357213971301,253.15441922785664,1.7817494896064292,0
4.51204848010032,243.0045214481958,0.8637601687982897,0
3.2021971406390133,344.1032401854992,1.1913345666477264,0
1.7612459761386334,235.20088506325447,2.2935768198120234,0
1.8111269156020386,382.6893314008912,1.4479232805257447,0
3.6571828264641733,364.60318796075296,1.8351154770420544,0
4.4958402737676275,257.24850684375457,0.8446397424032597,0
4.446723478899075,337.71776694787434,0.8845780376173416,0
3.921390174702357,338.6357185211706,0.5817372325329577,0
